ApplNo,ApplType,ApplPublicNotes,SponsorName
80817,ANDA,,WEST-WARD PHARMS INT
80819,ANDA,,BEL MAR
80820,ANDA,,BEL MAR
80821,ANDA,,BEL MAR
80822,ANDA,,BEL MAR
80825,ANDA,,CHARTWELL MOLECULAR
80828,ANDA,,FERA PHARMS
80830,ANDA,,DEL RAY LABS
80832,ANDA,,FOSUN PHARMA
80836,ANDA,,ELKINS SINN
80839,ANDA,,INWOOD LABS
80840,ANDA,,TABLICAPS
80841,ANDA,,HEATHER
80842,ANDA,,PUREPAC PHARM
80845,ANDA,,FOSUN PHARMA
80846,ANDA,,LANNETT
80848,ANDA,,ALTANA
80850,ANDA,,AM REGENT
80853,ANDA,,LILLY
80854,ANDA,,LILLY
80855,ANDA,,LILLY
80857,ANDA,,CHARTWELL MOLECULAR
80860,ANDA,,BRISTOL MYERS SQUIBB
80868,ANDA,,LANNETT
80873,ANDA,,DR REDDYS
80874,ANDA,,IMPAX LABS
80880,ANDA,,IMPAX LABS
80883,ANDA,,LILLY
80884,ANDA,,LILLY
80886,ANDA,,PUREPAC PHARM
80903,ANDA,,VALEANT PHARM INTL
80905,ANDA,,WATSON LABS
80907,ANDA,,WATSON LABS
80908,ANDA,,WATSON LABS
80911,ANDA,,ENDO OPERATIONS
80914,ANDA,,WATSON LABS
80921,ANDA,,TEVA
80925,ANDA,,SEPTODONT
80927,ANDA,,HIKMA
80928,ANDA,,SANDOZ
80931,ANDA,,WATSON LABS
80932,ANDA,,WATSON LABS
80933,ANDA,,WATSON LABS
80935,ANDA,,NOVARTIS
80936,ANDA,,GENUS
80937,ANDA,,GENUS
80938,ANDA,,ELKINS SINN
80939,ANDA,,LANNETT
80941,ANDA,,MK LABS
80943,ANDA,,EVERYLIFE
80947,ANDA,,CENTURY PHARMS
80949,ANDA,,CHARTWELL MOLECULAR
80951,ANDA,,IMPAX LABS
80952,ANDA,,IMPAX LABS
80953,ANDA,,IMPAX LABS
80955,ANDA,,IMPAX LABS
80956,ANDA,,EVERYLIFE
80961,ANDA,,AUROLIFE PHARMA LLC
80963,ANDA,,LANNETT
80966,ANDA,,LANNETT
80967,ANDA,,WEST WARD
80968,ANDA,,WATSON LABS
80970,ANDA,,PVT FORM
80972,ANDA,,BAYER PHARMS
80973,ANDA,,INWOOD LABS
80975,ANDA,,HIKMA INTL PHARMS
80977,ANDA,,PVT FORM
80983,ANDA,,FOSUN PHARMA
80985,ANDA,,WEST WARD
80992,ANDA,,SOLVAY
80997,ANDA,,ORGANON USA INC
81002,ANDA,,WEST-WARD PHARMS INT
81008,ANDA,,FERNDALE LABS
81019,ANDA,,WATSON LABS
81025,ANDA,,FOSUN WANBANG
81029,ANDA,,SUN PHARM INDUSTRIES
81030,ANDA,,SUN PHARM INDUSTRIES
81031,ANDA,,SUN PHARM INDUSTRIES
81040,ANDA,,WATSON LABS
81043,ANDA,,ALCON PHARMS LTD
81044,ANDA,,ALCON PHARMS LTD
81048,ANDA,,SUN PHARM INDUSTRIES
81049,ANDA,,SUN PHARM INDUSTRIES
81050,ANDA,,SUN PHARM INDUSTRIES
81051,ANDA,,MIKART
81054,ANDA,,PLIVA
81066,ANDA,,BEN VENUE
81067,ANDA,,MIKART
81068,ANDA,,MIKART
81069,ANDA,,MIKART
81070,ANDA,,MIKART
81079,ANDA,,WATSON LABS
81080,ANDA,,WATSON LABS
81083,ANDA,,WATSON LABS
81095,ANDA,,MIKART
81096,ANDA,,MIKART
81097,ANDA,,MIKART
81099,ANDA,,BARR
81113,ANDA,,SUN PHARM INDUSTRIES
81118,ANDA,,CHARTWELL RX
81125,ANDA,,TEVA PARENTERAL
81126,ANDA,,TEVA PARENTERAL
81127,ANDA,,BEXIMCO PHARMS USA
81128,ANDA,,SANDOZ
81129,ANDA,,SANDOZ
81134,ANDA,,WOCKHARDT
81142,ANDA,,TEVA PARENTERAL
81145,ANDA,,STEVENS J
81149,ANDA,,WATSON LABS
81150,ANDA,,WATSON LABS
81151,ANDA,,WATSON LABS
81165,ANDA,,WATSON LABS
81169,ANDA,,TEVA PARENTERAL
81189,ANDA,,WATSON LABS
81190,ANDA,,WATSON LABS
81203,ANDA,,FOUGERA PHARMS INC
81213,ANDA,,WATSON LABS
81214,ANDA,,WATSON LABS
81215,ANDA,,WATSON LABS TEVA
81216,ANDA,,WATSON LABS
81222,ANDA,,PHARMACIA AND UPJOHN
81223,ANDA,,MIKART
81224,ANDA,,ELKINS SINN
81225,ANDA,,TEVA PARENTERAL
81226,ANDA,,MIKART
81235,ANDA,,MYLAN
81236,ANDA,,HERITAGE PHARMA AVET
81239,ANDA,,ESI
81240,ANDA,,ESI
81242,ANDA,,PHARMACIA AND UPJOHN
81249,ANDA,,FOSUN PHARMA
81250,ANDA,,FOSUN PHARMA
81265,ANDA,,CHARTWELL RX
81266,ANDA,,TEVA PARENTERAL
81267,ANDA,,TEVA PARENTERAL
81268,ANDA,,TEVA PARENTERAL
81271,ANDA,,MISSION PHARMA
81274,ANDA,,ABLE
81277,ANDA,,TEVA PHARMS USA
81278,ANDA,,TEVA PARENTERAL
81295,ANDA,,BRISTOL MYERS SQUIBB
81297,ANDA,,BIONPHARMA
81298,ANDA,,OHM LABS
81299,ANDA,,OHM LABS
81306,ANDA,,TEVA PHARMS
81309,ANDA,,INTL MEDICATION
81310,ANDA,,ANI PHARMS
81318,ANDA,,COSETTE
81319,ANDA,,HIKMA
83000,ANDA,,IVAX SUB TEVA PHARMS
83002,ANDA,,TABLICAPS
83003,ANDA,,TABLICAPS
83004,ANDA,,TABLICAPS
83005,ANDA,,TABLICAPS
83006,ANDA,,TABLICAPS
83007,ANDA,,TABLICAPS
83009,ANDA,,SOLVAY
83011,ANDA,,MONARCH PHARMS
83013,ANDA,,WATSON LABS
83015,ANDA,,ASTELLAS
83016,ANDA,,ASTELLAS
83017,ANDA,,ASTELLAS
83021,ANDA,,EPIC PHARMA LLC
83022,ANDA,,ACCORD HLTHCARE
83027,ANDA,,PVT FORM
83029,ANDA,,WATSON LABS
83032,ANDA,,EPIC PHARMA LLC
83035,ANDA,,IVAX SUB TEVA PHARMS
83037,ANDA,,ANABOLIC
83040,ANDA,,CHARTWELL RX
83051,ANDA,,INTL MEDICATION
83058,ANDA,,BELL PHARMA
83059,ANDA,,CHARTWELL RX
83060,ANDA,,PERRIGO
83061,ANDA,,PERRIGO
83062,ANDA,,BELL PHARMA
83063,ANDA,,PERRIGO
83064,ANDA,,WATSON LABS
83075,ANDA,,LYPHOMED
83077,ANDA,,IVAX SUB TEVA PHARMS
83078,ANDA,,ANABOLIC
83080,ANDA,,ASTRAZENECA
83082,ANDA,,HIKMA PHARMS
83083,ANDA,,WYETH AYERST
83087,ANDA,,MK LABS
83088,ANDA,,MK LABS
83089,ANDA,,ROXANE
83101,ANDA,,SANDOZ
83102,ANDA,,WEST WARD
83113,ANDA,,PVT FORM
83114,ANDA,,EVERYLIFE
83115,ANDA,,IMPAX LABS
83116,ANDA,,BARR
83120,ANDA,,WATSON LABS
83123,ANDA,,WATSON LABS
83125,ANDA,,SANDOZ
83128,ANDA,,WATSON LABS
83130,ANDA,,ABBOTT
83133,ANDA,,TABLICAPS
83134,ANDA,,EVERYLIFE
83135,ANDA,,GD SEARLE LLC
83136,ANDA,,WATSON LABS
83140,ANDA,,NEXGEN PHARMA INC
83141,ANDA,,WATSON LABS
83145,ANDA,,ELKINS SINN
83147,ANDA,,WATSON LABS
83149,ANDA,,NOVARTIS
83151,ANDA,,WATSON LABS
83154,ANDA,,ABBOTT
83158,ANDA,,HOSPIRA
83159,ANDA,,ABBOTT
83161,ANDA,,DELL LABS
83163,ANDA,,INTL MEDICATION
83173,ANDA,,INTL MEDICATION
83176,ANDA,,BRISTOL MYERS SQUIBB
83177,ANDA,,IVAX SUB TEVA PHARMS
83178,ANDA,,WATSON LABS
83179,ANDA,,WATSON LABS
83180,ANDA,,IVAX SUB TEVA PHARMS
83183,ANDA,,HIKMA
83184,ANDA,,ALRA
83185,ANDA,,NEXGEN PHARMA INC
83186,ANDA,,MUTUAL PHARM
83187,ANDA,,STERLING WINTHROP
83190,ANDA,,IVAX SUB TEVA PHARMS
83198,ANDA,,LUITPOLD
83201,ANDA,,CROWN LABS
83203,ANDA,,EVERYLIFE
83204,ANDA,,WATSON LABS
83205,ANDA,,COLGATE
83206,ANDA,,PVT FORM
83207,ANDA,,CHASE CHEM
83209,ANDA,,SOLVAY
83213,ANDA,,FERNDALE LABS
83214,ANDA,,PVT FORM
83215,ANDA,,UPSHER SMITH LABS
83217,ANDA,,ABRAXIS PHARM
83219,ANDA,,BLULINE
83220,ANDA,,PFIZER
83221,ANDA,,WATSON LABS
83231,ANDA,,LEGACY PHARMA
83232,ANDA,,WATSON LABS TEVA
83234,ANDA,,UPSHER SMITH LABS
83237,ANDA,,PUREPAC PHARM
83239,ANDA,,WYETH AYERST
83241,ANDA,,UPSHER SMITH LABS
83242,ANDA,,AMARIN PHARMS
83243,ANDA,,PANRAY
83244,ANDA,,SCIEGEN PHARMS INC
83245,ANDA,,EPIC PHARMA LLC
83246,ANDA,,RISING
83247,ANDA,,SCIEGEN PHARMS INC
83254,ANDA,,HOSPIRA
83259,ANDA,,EVERYLIFE
83261,ANDA,,WYETH AYERST
83262,ANDA,,WYETH AYERST
83264,ANDA,,VALEANT PHARM INTL
83266,ANDA,,BRISTOL MYERS SQUIBB
83270,ANDA,,ELKINS SINN
83271,ANDA,,PUREPAC PHARM
83275,ANDA,,ANABOLIC
83278,ANDA,,PUREPAC PHARM
83281,ANDA,,ELKINS SINN
83283,ANDA,,HOSPIRA
83284,ANDA,,VITARINE
83285,ANDA,,VITARINE
83287,ANDA,,WATSON LABS
83288,ANDA,,WATSON LABS
83296,ANDA,,ALLERGAN HERBERT
83299,ANDA,,MYLAN
83301,ANDA,,PUREPAC PHARM
83304,ANDA,,WATSON LABS
83305,ANDA,,WATSON LABS
83306,ANDA,,SANDOZ
83308,ANDA,,WATSON LABS
83311,ANDA,,ARCUM
83312,ANDA,,HIKMA
83315,ANDA,,ELKINS SINN
83317,ANDA,,IMPAX LABS
83320,ANDA,,ALRA
83321,ANDA,,ARCUM
83325,ANDA,,WHITEWORTH TOWN PLSN
83329,ANDA,,HIKMA
83337,ANDA,,WHITEWORTH TOWN PLSN
83338,ANDA,,WHITEWORTH TOWN PLSN
83342,ANDA,,ALCON
83343,ANDA,,SCHERER LABS
83345,ANDA,,HOSPIRA
83346,ANDA,,HOSPIRA
83347,ANDA,,IMPAX LABS
83351,ANDA,,CHASE CHEM
83358,ANDA,,EPIC PHARMA LLC
83362,ANDA,,WATSON LABS
83363,ANDA,,ELKINS SINN
83364,ANDA,,FERNDALE LABS
83365,ANDA,,HIKMA INTL PHARMS
83368,ANDA,,ELKINS SINN
83376,ANDA,,ROCHE PALO
83380,ANDA,,ASTELLAS
83381,ANDA,,BAYER PHARMS
83383,ANDA,,WYETH AYERST
83386,ANDA,,UPSHER SMITH LABS
83387,ANDA,,DELL LABS
83388,ANDA,,DELL LABS
83389,ANDA,,DELL LABS
83390,ANDA,,DELL LABS
83391,ANDA,,HIKMA
83393,ANDA,,VALEANT PHARM INTL
83397,ANDA,,WATSON LABS
83398,ANDA,,WATSON LABS
83401,ANDA,,WATSON LABS
83403,ANDA,,WATSON LABS
83414,ANDA,,PVT FORM
83420,ANDA,,PVT FORM
83426,ANDA,,WATSON LABS
83431,ANDA,,ABRAXIS PHARM
83436,ANDA,,LANNETT
83439,ANDA,,EVERYLIFE
83441,ANDA,,WHITEWORTH TOWN PLSN
83442,ANDA,,WHITEWORTH TOWN PLSN
83444,ANDA,,TABLICAPS
83450,ANDA,,SOLVAY
83453,ANDA,,HALSEY
83456,ANDA,,WATSON LABS
83457,ANDA,,MK LABS
83458,ANDA,,WATSON LABS
83459,ANDA,,SANOFI AVENTIS US
83461,ANDA,,IVAX SUB TEVA PHARMS
83462,ANDA,,WATSON LABS
83464,ANDA,,PVT FORM
83471,ANDA,,BARR
83475,ANDA,,LANNETT
83484,ANDA,,IVAX SUB TEVA PHARMS
83486,ANDA,,BAXTER HLTHCARE
83488,ANDA,,WYETH AYERST
83494,ANDA,,TABLICAPS
83501,ANDA,,WEST WARD
83513,ANDA,,SAVAGE LABS
83517,ANDA,,SANOFI AVENTIS US
83518,ANDA,,SANOFI AVENTIS US
83524,ANDA,,MARSHALL PHARMA
83525,ANDA,,MK LABS
83526,ANDA,,MK LABS
83528,ANDA,,MYLAN
83531,ANDA,,WATSON LABS
83532,ANDA,,WATSON LABS
83533,ANDA,,WATSON LABS
83534,ANDA,,WATSON LABS
83535,ANDA,,WATSON LABS
83536,ANDA,,IVAX SUB TEVA PHARMS
83538,ANDA,,HALSEY
83544,ANDA,,MK LABS
83546,ANDA,,WATSON LABS
83547,ANDA,,DR REDDYS
83549,ANDA,,IVAX SUB TEVA PHARMS
83551,ANDA,,WATSON LABS
83553,ANDA,,PANRAY
83554,ANDA,,ALRA
83557,ANDA,,LANNETT
83559,ANDA,,BELMORA LLC
83560,ANDA,,UPSHER SMITH LABS
83561,ANDA,,UPSHER SMITH LABS
83563,ANDA,,TEVA
83564,ANDA,,TEVA
83567,ANDA,,HIKMA INTL PHARMS
83568,ANDA,,IVAX SUB TEVA PHARMS
83570,ANDA,,IVAX SUB TEVA PHARMS
83571,ANDA,,IVAX SUB TEVA PHARMS
83572,ANDA,,IVAX SUB TEVA PHARMS
83573,ANDA,,IVAX SUB TEVA PHARMS
83574,ANDA,,IVAX SUB TEVA PHARMS
83575,ANDA,,IVAX SUB TEVA PHARMS
83576,ANDA,,KEY PHARMS
83583,ANDA,,HALSEY
83590,ANDA,,RISING
83593,ANDA,,WATSON LABS
83595,ANDA,,WATSON LABS
83597,ANDA,,IVAX SUB TEVA PHARMS
83598,ANDA,,HALSEY
83603,ANDA,,IVAX SUB TEVA PHARMS
83604,ANDA,,IVAX SUB TEVA PHARMS
83605,ANDA,,WATSON LABS
83606,ANDA,,SOLVAY
83607,ANDA,,IMPAX LABS
83610,ANDA,,IVAX SUB TEVA PHARMS
83613,ANDA,,IVAX SUB TEVA PHARMS
83618,ANDA,,MYLAN
83622,ANDA,,ELKINS SINN
83625,ANDA,,PARKE DAVIS
83626,ANDA,,PARKE DAVIS
83627,ANDA,,WATSON LABS
83629,ANDA,,HALSEY
83632,ANDA,,HALSEY
83633,ANDA,,SUN PHARM INDUSTRIES
83634,ANDA,,NEXGEN PHARMA INC
83639,ANDA,,ROCHE
83640,ANDA,,CYCLE
83643,ANDA,,CARNRICK
83644,ANDA,,BARR
83654,ANDA,,WATSON LABS
83655,ANDA,,FERNDALE LABS
83658,ANDA,,PVT FORM
83665,ANDA,,WHARTON LABS
83666,ANDA,,WATSON LABS
83667,ANDA,,WATSON LABS
83674,ANDA,,BUNDY
83675,ANDA,,BUNDY
83676,ANDA,,BUNDY
83677,ANDA,,MYLAN
83682,ANDA,,IVAX SUB TEVA PHARMS
83684,ANDA,,BARR
83686,ANDA,,BARR
83687,ANDA,,BARR
83688,ANDA,,SANDOZ
83689,ANDA,,MYLAN
83693,ANDA,,LANNETT
83702,ANDA,,WATSON LABS
83706,ANDA,,MYLAN
83711,ANDA,,WATSON LABS
83712,ANDA,,WATSON LABS
83714,ANDA,,DR REDDYS
83718,ANDA,,HIKMA
83720,ANDA,,IMPAX LABS
83722,ANDA,,INTL MEDICATION
83724,ANDA,,INTL MEDICATION
83729,ANDA,,TEVA
83733,ANDA,,BEL MAR
83734,ANDA,,ANI PHARMS
83735,ANDA,,TEVA
83738,ANDA,,BEL MAR
83739,ANDA,,BEL MAR
83740,ANDA,,IVAX SUB TEVA PHARMS
83741,ANDA,,IVAX SUB TEVA PHARMS
83742,ANDA,,IVAX SUB TEVA PHARMS
83743,ANDA,,CHARTWELL MOLECULAR
83745,ANDA,,SANDOZ
83750,ANDA,,IVAX SUB TEVA PHARMS
83753,ANDA,,PHARMERAL
83754,ANDA,,FOREST PHARMS
83759,ANDA,,WATSON LABS
83760,ANDA,,WATSON LABS
83764,ANDA,,WATSON LABS
83765,ANDA,,PVT FORM
83767,ANDA,,WATSON LABS
83770,ANDA,,WATSON LABS
83771,ANDA,,DELL LABS
83772,ANDA,,DELL LABS
83775,ANDA,,DELL LABS
83778,ANDA,,LEGACY PHARMA
83784,ANDA,,IVAX SUB TEVA PHARMS
83786,ANDA,,WARNER CHILCOTT
83787,ANDA,,WEST WARD
83789,ANDA,,SHIRE
83790,ANDA,,NUMARK
83791,ANDA,,SHIRE
83795,ANDA,,WATSON LABS
83797,ANDA,,WATSON LABS
83799,ANDA,,ROXANE
83804,ANDA,,USL PHARMA
83805,ANDA,,USL PHARMA
83806,ANDA,,PHOENIX LABS NY
83807,ANDA,,PHOENIX LABS NY
83808,ANDA,,CONTRACT PHARMACAL
83809,ANDA,,WHITEWORTH TOWN PLSN
83820,ANDA,,WATSON LABS
83821,ANDA,,WATSON LABS
83823,ANDA,,SANOFI AVENTIS US
83827,ANDA,,ALRA
83830,ANDA,,WHITEWORTH TOWN PLSN
83834,ANDA,,SCHERING
83836,ANDA,,PVT FORM
83838,ANDA,,HOSPIRA
83847,ANDA,,WATSON LABS
83855,ANDA,,WATSON LABS
83856,ANDA,,SOLVAY
83857,ANDA,,SOLVAY
83858,ANDA,,MARSHALL PHARMA
83862,ANDA,,HIKMA
83867,ANDA,,TABLICAPS
83870,ANDA,,SANDOZ
83871,ANDA,,HALSEY
83872,ANDA,,HALSEY
83877,ANDA,,IVAX SUB TEVA PHARMS
83879,ANDA,,WARNER CHILCOTT
83889,ANDA,,TEVA
83891,ANDA,,HALSEY
83892,ANDA,,ALLERGAN HERBERT
83896,ANDA,,SOLVAY
83897,ANDA,,SOLVAY
83898,ANDA,,SOLVAY
83899,ANDA,,AUROLIFE PHARMA LLC
83900,ANDA,,SMITH KLINE & FRENCH
83901,ANDA,,LANNETT
83902,ANDA,,GLAXOSMITHKLINE
83903,ANDA,,LANNETT
83914,ANDA,,HOSPIRA
83919,ANDA,,MEDPOINTE PHARM HLC
83921,ANDA,,FOREST LABS
83922,ANDA,,CHARTWELL RX
83923,ANDA,,CHARTWELL RX
83925,ANDA,,SOLVAY
83930,ANDA,,HALSEY
83937,ANDA,,WARNER CHILCOTT
83938,ANDA,,WARNER CHILCOTT
83939,ANDA,,WARNER CHILCOTT
83941,ANDA,,FERNDALE LABS
83943,ANDA,,DELCOR ASSET CORP
83944,ANDA,,DELCOR ASSET CORP
83947,ANDA,,PHARMACIA AND UPJOHN
83948,ANDA,,BANNER PHARMACAPS
83951,ANDA,,GLAXOSMITHKLINE
83953,ANDA,,HEATHER
83955,ANDA,,EPIC PHARMA LLC
83963,ANDA,,VINTAGE PHARMS
83965,ANDA,,CHARTWELL RX
83967,ANDA,,IMPAX LABS
83972,ANDA,,SUN PHARM INDUSTRIES
83973,ANDA,,BANNER PHARMACAPS
83976,ANDA,,BAUSCH
83978,ANDA,,MYLAN
83981,ANDA,,BANNER PHARMACAPS
83982,ANDA,,SUN PHARM INDUSTRIES
83989,ANDA,,HEATHER
83993,ANDA,,SOLVAY
83997,ANDA,,ALTANA
83999,ANDA,,BARR
84001,ANDA,,FERNDALE LABS
84003,ANDA,,PUREPAC PHARM
84013,ANDA,,SUN PHARM INDUSTRIES
84014,ANDA,,SANDOZ
84015,ANDA,,ALLERGAN
84020,ANDA,,PUREPAC PHARM
84026,ANDA,,WATSON LABS
84027,ANDA,,TABLICAPS
84029,ANDA,,IMPAX LABS
84030,ANDA,,FERNDALE LABS
84031,ANDA,,BARR
84035,ANDA,,SOLVAY
84040,ANDA,,IVAX SUB TEVA PHARMS
84041,ANDA,,CHARTWELL RX
84048,ANDA,,SEPTODONT
84050,ANDA,,NEXGEN PHARMA INC
84051,ANDA,,SHIRE
84053,ANDA,,VITARINE
84055,ANDA,,VALEANT PHARM INTL
84059,ANDA,,G AND W LABS
84060,ANDA,,GLAXOSMITHKLINE
84072,ANDA,,WATSON LABS
84074,ANDA,,LANNETT
84075,ANDA,,ABBOTT
84080,ANDA,,TABLICAPS
84081,ANDA,,SUN PHARM INDUSTRIES
84084,ANDA,,SUN PHARM INDUSTRIES
84085,ANDA,,WHITEWORTH TOWN PLSN
84086,ANDA,,SUN PHARM INDUSTRIES
84088,ANDA,,LANNETT
84092,ANDA,,INVATECH
84093,ANDA,,EPIC PHARMA LLC
84094,ANDA,,INTL MEDICATION
84095,ANDA,,EPIC PHARMA LLC
84100,ANDA,,LILLY
84106,ANDA,,MUTUAL PHARM
84107,ANDA,,MUTUAL PHARM
84108,ANDA,,ALCON LABS INC
84109,ANDA,,ALCON LABS INC
84110,ANDA,,ALCON LABS INC
84112,ANDA,,UPSHER SMITH LABS
84113,ANDA,,UPSHER SMITH LABS
84114,ANDA,,UPSHER SMITH LABS
84115,ANDA,,UPSHER SMITH LABS
84125,ANDA,,PUREPAC PHARM
84133,ANDA,,IVAX SUB TEVA PHARMS
84134,ANDA,,IVAX SUB TEVA PHARMS
84135,ANDA,,HEATHER
84138,ANDA,,KV PHARM
84141,ANDA,,KV PHARM
84143,ANDA,,SOLA BARNES HIND
84144,ANDA,,SOLA BARNES HIND
84145,ANDA,,SOLA BARNES HIND
84146,ANDA,,SOLA BARNES HIND
84147,ANDA,,SOLA BARNES HIND
84148,ANDA,,SOLA BARNES HIND
84149,ANDA,,SOLA BARNES HIND
84150,ANDA,,SOLA BARNES HIND
84151,ANDA,,SOLA BARNES HIND
84153,ANDA,,ACELLA
84156,ANDA,,PARKE DAVIS
84158,ANDA,,PHARMERAL
84160,ANDA,,ABBOTT
84166,ANDA,,ABBOTT
84168,ANDA,,SOLA BARNES HIND
84169,ANDA,,SOLA BARNES HIND
84170,ANDA,,SOLA BARNES HIND
84171,ANDA,,SOLA BARNES HIND
84172,ANDA,,SOLA BARNES HIND
84173,ANDA,,SOLA BARNES HIND
84176,ANDA,,SANDOZ
84177,ANDA,,BARR
84181,ANDA,,IVAX SUB TEVA PHARMS
84188,ANDA,,GLENWOOD
84204,ANDA,,SUN PHARM INDUSTRIES
84211,ANDA,,AUROBINDO PHARMA USA
84214,ANDA,,IMPAX LABS
84215,ANDA,,ROCHE PALO
84217,ANDA,,NORVIUM BIOSCIENCE
84218,ANDA,,REED AND CARNRICK
84219,ANDA,,REED AND CARNRICK
84220,ANDA,,NEXGEN PHARMA INC
84222,ANDA,,ABBOTT
84223,ANDA,,ABBOTT
84225,ANDA,,BARR
84230,ANDA,,BARR
84231,ANDA,,PURACAP PHARM
84233,ANDA,,INVATECH
84236,ANDA,,KV PHARM
84237,ANDA,,TABLICAPS
84238,ANDA,,NEXGEN PHARMA INC
84241,ANDA,,PARKE DAVIS
84243,ANDA,,PARKE DAVIS
84244,ANDA,,PARKE DAVIS
84246,ANDA,,EVERYLIFE
84247,ANDA,,PUREPAC PHARM
84252,ANDA,,WATSON LABS
84259,ANDA,,MYLAN
84264,ANDA,,WEST WARD
84267,ANDA,,BARR
84268,ANDA,,BARR
84270,ANDA,,WATSON LABS
84272,ANDA,,SANDOZ
84274,ANDA,,WATSON LABS
84275,ANDA,,CHARTWELL MOLECULAR
84276,ANDA,,ANI PHARMS
84277,ANDA,,ANI PHARMS
84279,ANDA,,WATSON LABS
84280,ANDA,,WATSON LABS
84282,ANDA,,HIKMA
84285,ANDA,,LANNETT
84286,ANDA,,BARR
84287,ANDA,,IMPAX LABS
84290,ANDA,,ABRAXIS PHARM
84291,ANDA,,IVAX SUB TEVA PHARMS
84292,ANDA,,SANDOZ
84294,ANDA,,CHARTWELL RX
84300,ANDA,,ALCON LABS INC
84301,ANDA,,TEVA
84303,ANDA,,WATSON LABS
84305,ANDA,,SANDOZ
84306,ANDA,,ALCON LABS INC
84307,ANDA,,HIKMA
84310,ANDA,,IMPAX LABS
84312,ANDA,,KV PHARM
84315,ANDA,,WATSON LABS
84316,ANDA,,WYETH AYERST
84318,ANDA,,BARR
84319,ANDA,,BARR
84320,ANDA,,BARR
84321,ANDA,,BEECHAM
84323,ANDA,,MYLAN
84324,ANDA,,LANNETT CO INC
84325,ANDA,,LANNETT CO INC
84326,ANDA,,WATSON LABS
84327,ANDA,,WHITEWORTH TOWN PLSN
84329,ANDA,,HEATHER
84331,ANDA,,WEST WARD
84332,ANDA,,ROXANE
84339,ANDA,,FOSUN PHARMA
84340,ANDA,,IMPAX LABS
84341,ANDA,,HEATHER
84342,ANDA,,CENT PHARMS
84343,ANDA,,DELCOR ASSET CORP
84349,ANDA,,VIATRIS
84351,ANDA,,IVAX SUB TEVA PHARMS
84353,ANDA,,SANDOZ
84355,ANDA,,WATSON LABS
84357,ANDA,,WATSON LABS
84360,ANDA,,WHITEWORTH TOWN PLSN
84361,ANDA,,WATSON LABS
84362,ANDA,,WATSON LABS
84363,ANDA,,WATSON LABS
84364,ANDA,,WATSON LABS
84369,ANDA,,SOLVAY
84378,ANDA,,SANDOZ
84379,ANDA,,SANDOZ
84382,ANDA,,BUNDY
84383,ANDA,,SANDOZ
84384,ANDA,,SANDOZ
84385,ANDA,,PHARMERAL
84386,ANDA,,WYETH AYERST
84393,ANDA,,LANNETT
84394,ANDA,,ACTAVIS MID ATLANTIC
84398,ANDA,,USL PHARMA
84399,ANDA,,UPSHER SMITH LABS
84401,ANDA,,WATSON LABS
84402,ANDA,,WATSON LABS
84403,ANDA,,WATSON LABS
84406,ANDA,,MYLAN
84408,ANDA,,WATSON LABS
84411,ANDA,,ABBOTT
84412,ANDA,,ABBOTT
84413,ANDA,,ABBOTT
84414,ANDA,,ABBOTT
84415,ANDA,,ABBOTT
84417,ANDA,,HEATHER
84422,ANDA,,ANABOLIC
84423,ANDA,,PARKE DAVIS
84426,ANDA,,BARR
84427,ANDA,,PHARMACIA
84428,ANDA,,TABLICAPS
84435,ANDA,,SOLVAY
84436,ANDA,,SOLVAY
84437,ANDA,,IVAX SUB TEVA PHARMS
84438,ANDA,,PHARMAVITE
84439,ANDA,,EVERYLIFE
84440,ANDA,,EVERYLIFE
84441,ANDA,,WATSON LABS
84442,ANDA,,WATSON LABS TEVA
84443,ANDA,,IVAX SUB TEVA PHARMS
84444,ANDA,,ROBINS AH
84445,ANDA,,ROBINS AH
84446,ANDA,,ROBINS AH
84448,ANDA,,SOLVAY
84449,ANDA,,SOLVAY
84457,ANDA,,WATSON LABS
84463,ANDA,,BANNER PHARMACAPS
84466,ANDA,,WATSON LABS
84467,ANDA,,WATSON LABS
84468,ANDA,,BARR
84469,ANDA,,IVAX SUB TEVA PHARMS
84471,ANDA,,PURACAP PHARM
84472,ANDA,,SANDOZ
84476,ANDA,,BAYER PHARMS
84479,ANDA,,ALPHARMA US PHARMS
84486,ANDA,,SUN PHARM INDUSTRIES
84487,ANDA,,UPSHER SMITH LABS
84488,ANDA,,SUN PHARM INDUSTRIES
84492,ANDA,,EPIC PHARMA LLC
84493,ANDA,,EPIC PHARMA LLC
84498,ANDA,,WATSON LABS
84499,ANDA,,BRISTOL MYERS SQUIBB
84500,ANDA,,BRISTOL MYERS SQUIBB
84503,ANDA,,WATSON LABS
84504,ANDA,,WATSON LABS
84505,ANDA,,SUN PHARM INDUSTRIES
84506,ANDA,,MUTUAL PHARM
84510,ANDA,,WATSON LABS
84514,ANDA,,SAVAGE LABS
84517,ANDA,,WATSON LABS
84524,ANDA,,HEATHER
84530,ANDA,,VALE
84531,ANDA,,VALE
84533,ANDA,,PAL PAK
84535,ANDA,,LANNETT
84536,ANDA,,ROXANE
84539,ANDA,,ABBOTT
84540,ANDA,,HIKMA INTL PHARMS
84541,ANDA,,IMPAX LABS
84542,ANDA,,CHARTWELL RX
84543,ANDA,,CHARTWELL RX
84546,ANDA,,PERRIGO
84547,ANDA,,PERRIGO
